player,team,type,xT_added,x,y,end_x,end_y
Francisco Román Alarcón Suárez,Real Madrid,Carry,-0.004771079999999997,82.0,22.0,79.0,20.0
Sergio Ramos García,Real Madrid,Carry,0.0,68.0,23.0,63.0,28.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,77.0,75.0,77.0,75.0
Luka Modrić,Real Madrid,Carry,0.0,69.0,65.0,69.0,62.0
Sergio Ramos García,Real Madrid,Carry,0.0,62.0,28.0,62.0,28.0
Toni Kroos,Real Madrid,Carry,0.002495180000000003,69.0,20.0,70.0,21.0
Sergio Ramos García,Real Madrid,Carry,0.0,59.0,32.0,59.0,32.0
Luka Modrić,Real Madrid,Carry,-3.914000000000001e-05,63.0,47.0,68.0,52.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,89.0,4.0,89.0,5.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0019006800000000018,76.0,7.0,72.0,21.0
Luka Modrić,Real Madrid,Carry,0.0,64.0,45.0,69.0,49.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.00634183,89.0,76.0,91.0,76.0
Luka Modrić,Real Madrid,Carry,0.0,78.0,69.0,79.0,69.0
Sergio Ramos García,Real Madrid,Carry,0.0030754200000000023,69.0,35.0,77.0,31.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,90.0,5.0,91.0,5.0
Karim Benzema,Real Madrid,Carry,0.0,104.0,2.0,104.0,2.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,94.0,6.0,94.0,5.0
Karim Benzema,Real Madrid,Carry,0.0,98.0,10.0,98.0,10.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.003075179999999997,105.0,4.0,111.0,6.0
Sergio Ramos García,Real Madrid,Carry,0.0006478500000000019,77.0,11.0,73.0,20.0
Raphaël Varane,Real Madrid,Carry,-0.0020492999999999987,63.0,41.0,59.0,36.0
Toni Kroos,Real Madrid,Carry,0.0,65.0,11.0,64.0,11.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0025178200000000005,76.0,15.0,87.0,6.0
Sami Khedira,Juventus,Carry,0.0,44.0,63.0,47.0,61.0
Miralem Pjanić,Juventus,Carry,0.0,44.0,58.0,44.0,58.0
Karim Benzema,Real Madrid,Carry,0.0020492999999999987,57.0,36.0,60.0,35.0
Karim Benzema,Real Madrid,Carry,0.002456040000000003,60.0,35.0,72.0,29.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.004536810000000002,83.0,10.0,98.0,29.0
Gianluigi Buffon,Juventus,Carry,0.0,7.0,41.0,8.0,41.0
Miralem Pjanić,Juventus,Carry,0.0,21.0,40.0,21.0,40.0
Leonardo Bonucci,Juventus,Carry,0.0,12.0,60.0,13.0,63.0
Keylor Navas Gamboa,Real Madrid,Carry,0.0,3.0,32.0,3.0,32.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,105.0,76.0,106.0,76.0
Daniel Alves da Silva,Juventus,Carry,0.0,105.0,79.0,103.0,77.0
Miralem Pjanić,Juventus,Carry,0.0,91.0,72.0,91.0,72.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.005318000000000003,94.0,64.0,106.0,75.0
Daniel Alves da Silva,Juventus,Carry,0.0,107.0,68.0,107.0,67.0
Toni Kroos,Real Madrid,Carry,0.0,28.0,6.0,28.0,6.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,27.0,22.0,27.0,22.0
Luka Modrić,Real Madrid,Carry,0.0,31.0,16.0,34.0,12.0
Toni Kroos,Real Madrid,Carry,0.0074407,48.0,6.0,75.0,14.0
Karim Benzema,Real Madrid,Carry,0.0,84.0,20.0,84.0,20.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,92.0,51.0,93.0,51.0
Leonardo Bonucci,Juventus,Carry,0.0,56.0,42.0,56.0,42.0
Andrea Barzagli,Juventus,Carry,0.001382170000000002,62.0,70.0,66.0,69.0
Daniel Alves da Silva,Juventus,Carry,0.0,77.0,78.0,77.0,78.0
Miralem Pjanić,Juventus,Carry,0.0,69.0,68.0,68.0,67.0
Sami Khedira,Juventus,Carry,0.0,71.0,54.0,71.0,54.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,78.0,61.0,78.0,61.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,87.0,53.0,85.0,55.0
Gonzalo Gerardo Higuaín,Juventus,Carry,-0.00010719000000000006,85.0,55.0,88.0,60.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,33.0,14.0,37.0,12.0
Karim Benzema,Real Madrid,Carry,0.0,53.0,18.0,53.0,18.0
Sami Khedira,Juventus,Carry,0.0,65.0,48.0,65.0,48.0
Miralem Pjanić,Juventus,Carry,0.00726626,68.0,56.0,86.0,54.0
Sami Khedira,Juventus,Carry,0.0,76.0,47.0,79.0,46.0
Alex Sandro Lobo Silva,Juventus,Carry,0.013629430000000001,85.0,9.0,105.0,6.0
Sami Khedira,Juventus,Carry,0.0,86.0,16.0,86.0,19.0
Miralem Pjanić,Juventus,Carry,0.0,84.0,37.0,84.0,39.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,92.0,44.0,90.0,44.0
Miralem Pjanić,Juventus,Carry,0.0,83.0,44.0,83.0,44.0
Andrea Barzagli,Juventus,Carry,0.0,78.0,58.0,76.0,59.0
Daniel Alves da Silva,Juventus,Carry,-0.0025178200000000005,86.0,77.0,79.0,68.0
Giorgio Chiellini,Juventus,Carry,0.006956210000000001,67.0,41.0,80.0,42.0
Alex Sandro Lobo Silva,Juventus,Carry,0.005819199999999997,102.0,7.0,103.0,12.0
Daniel Alves da Silva,Juventus,Carry,0.0,110.0,77.0,111.0,76.0
Miralem Pjanić,Juventus,Carry,0.0,95.0,68.0,99.0,65.0
Miralem Pjanić,Juventus,Carry,0.01538188,99.0,65.0,103.0,58.0
Miralem Pjanić,Juventus,Carry,0.0,103.0,58.0,105.0,51.0
Toni Kroos,Real Madrid,Carry,0.0,20.0,20.0,22.0,20.0
Karim Benzema,Real Madrid,Carry,0.0,28.0,13.0,28.0,13.0
Toni Kroos,Real Madrid,Carry,0.00058186,27.0,20.0,31.0,17.0
Mario Mandžukić,Juventus,Carry,-0.0011710800000000014,38.0,16.0,24.0,19.0
Miralem Pjanić,Juventus,Carry,0.0013027000000000004,38.0,40.0,42.0,39.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,-0.0005547,57.0,44.0,53.0,50.0
Andrea Barzagli,Juventus,Carry,0.0,58.0,74.0,58.0,74.0
Daniel Alves da Silva,Juventus,Carry,0.0,57.0,57.0,57.0,57.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,68.0,52.0,69.0,53.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,55.0,22.0,56.0,22.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.008311429999999998,84.0,7.0,96.0,16.0
Sami Khedira,Juventus,Carry,0.0,56.0,22.0,59.0,28.0
Miralem Pjanić,Juventus,Carry,0.005124720000000001,59.0,41.0,75.0,42.0
Andrea Barzagli,Juventus,Carry,0.0039675100000000005,69.0,71.0,71.0,69.0
Miralem Pjanić,Juventus,Carry,0.0006193799999999992,73.0,51.0,74.0,46.0
Sami Khedira,Juventus,Carry,0.0,75.0,19.0,75.0,19.0
Giorgio Chiellini,Juventus,Carry,0.002495180000000003,64.0,27.0,72.0,24.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,93.0,39.0,93.0,39.0
Mario Mandžukić,Juventus,Carry,0.0,97.0,28.0,97.0,27.0
Alex Sandro Lobo Silva,Juventus,Carry,-0.005819199999999997,100.0,14.0,104.0,6.0
Sami Khedira,Juventus,Carry,0.0,92.0,12.0,92.0,12.0
Miralem Pjanić,Juventus,Carry,-0.0065612399999999994,92.0,30.0,92.0,28.0
Alex Sandro Lobo Silva,Juventus,Carry,0.003075179999999997,109.0,8.0,112.0,7.0
Daniel Alves da Silva,Juventus,Carry,0.0,103.0,76.0,103.0,76.0
Andrea Barzagli,Juventus,Carry,0.0,90.0,76.0,90.0,76.0
Leonardo Bonucci,Juventus,Carry,0.005311739999999999,78.0,61.0,80.0,60.0
Andrea Barzagli,Juventus,Carry,0.0,86.0,72.0,86.0,72.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,89.0,66.0,89.0,66.0
Andrea Barzagli,Juventus,Carry,0.0,83.0,76.0,83.0,76.0
Leonardo Bonucci,Juventus,Carry,0.0,65.0,54.0,66.0,54.0
Keylor Navas Gamboa,Real Madrid,Carry,0.0003668899999999999,3.0,48.0,14.0,53.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,43.0,75.0,46.0,75.0
Raphaël Varane,Real Madrid,Carry,0.0,27.0,71.0,24.0,72.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.00050972,37.0,62.0,30.0,54.0
Daniel Alves da Silva,Juventus,Carry,0.02196645,76.0,64.0,100.0,60.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0065612399999999994,97.0,52.0,95.0,42.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,13.0,50.0,13.0,52.0
Luka Modrić,Real Madrid,Carry,0.01795712,37.0,68.0,93.0,54.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,100.0,41.0,100.0,41.0
Miralem Pjanić,Juventus,Carry,0.0,21.0,39.0,21.0,39.0
Alex Sandro Lobo Silva,Juventus,Carry,0.00215424,43.0,27.0,57.0,30.0
Sami Khedira,Juventus,Carry,0.013106799999999998,92.0,6.0,102.0,15.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,106.0,48.0,106.0,48.0
Mario Mandžukić,Juventus,Carry,0.0,107.0,38.0,107.0,39.0
Toni Kroos,Real Madrid,Carry,0.0,24.0,27.0,25.0,29.0
Luka Modrić,Real Madrid,Carry,0.0,30.0,39.0,35.0,33.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,39.0,23.0,38.0,23.0
Toni Kroos,Real Madrid,Carry,0.0,29.0,23.0,29.0,23.0
Miralem Pjanić,Juventus,Carry,0.0,65.0,38.0,65.0,38.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,54.0,19.0,54.0,19.0
Giorgio Chiellini,Juventus,Carry,0.0,65.0,6.0,65.0,6.0
Sami Khedira,Juventus,Carry,0.0,66.0,21.0,66.0,21.0
Miralem Pjanić,Juventus,Carry,0.0031145600000000023,65.0,29.0,73.0,32.0
Sami Khedira,Juventus,Carry,0.0,75.0,22.0,79.0,27.0
Leonardo Bonucci,Juventus,Carry,0.002456040000000003,65.0,47.0,74.0,54.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,114.0,23.0,114.0,23.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,105.0,40.0,106.0,40.0
Mario Mandžukić,Juventus,Carry,0.0,107.0,34.0,106.0,30.0
Leonardo Bonucci,Juventus,Carry,-0.0003527700000000005,30.0,73.0,24.0,66.0
Gianluigi Buffon,Juventus,Carry,0.0014166600000000001,8.0,45.0,10.0,45.0
Miralem Pjanić,Juventus,Carry,0.004680490000000001,27.0,47.0,53.0,32.0
Mario Mandžukić,Juventus,Carry,0.0,71.0,25.0,71.0,25.0
Alex Sandro Lobo Silva,Juventus,Carry,0.053311710000000005,69.0,10.0,112.0,20.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,-0.0008141799999999994,14.0,36.0,20.0,29.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0006678699999999992,38.0,10.0,47.0,5.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,34.0,4.0,34.0,4.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,34.0,24.0,34.0,28.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0027146800000000006,63.0,73.0,70.0,73.0
Luka Modrić,Real Madrid,Carry,0.0,56.0,54.0,56.0,54.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,63.0,45.0,63.0,43.0
Sergio Ramos García,Real Madrid,Carry,0.0,57.0,32.0,57.0,32.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,-0.0027146800000000006,70.0,6.0,69.0,6.0
Sergio Ramos García,Real Madrid,Carry,0.0004458799999999992,57.0,14.0,57.0,25.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,95.0,74.0,95.0,75.0
Luka Modrić,Real Madrid,Carry,0.0,83.0,73.0,85.0,70.0
Karim Benzema,Real Madrid,Carry,0.0,101.0,38.0,101.0,37.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,30.0,41.0,30.0,41.0
Daniel Alves da Silva,Juventus,Carry,0.0,23.0,53.0,23.0,53.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,32.0,55.0,32.0,55.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,31.0,67.0,32.0,69.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,-0.0008183100000000009,32.0,69.0,37.0,74.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,66.0,59.0,66.0,59.0
Raphaël Varane,Real Madrid,Carry,-0.00015244999999999842,26.0,44.0,25.0,53.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,22.0,67.0,21.0,68.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,36.0,50.0,36.0,50.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0015871199999999992,36.0,50.0,42.0,50.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0018268500000000014,57.0,23.0,62.0,17.0
Karim Benzema,Real Madrid,Carry,0.0,86.0,2.0,89.0,7.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,84.0,9.0,84.0,9.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,93.0,5.0,95.0,5.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.007287600000000002,95.0,5.0,100.0,7.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,91.0,7.0,91.0,7.0
Mario Mandžukić,Juventus,Carry,0.0009752800000000002,24.0,9.0,29.0,11.0
Leonardo Bonucci,Juventus,Carry,0.0,57.0,36.0,57.0,36.0
Giorgio Chiellini,Juventus,Carry,-0.001382170000000002,63.0,14.0,64.0,6.0
Luka Modrić,Real Madrid,Carry,0.0,44.0,61.0,44.0,61.0
Toni Kroos,Real Madrid,Carry,0.0,55.0,10.0,55.0,10.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,73.0,4.0,75.0,3.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.011626489999999996,109.0,5.0,115.0,12.0
Andrea Barzagli,Juventus,Carry,0.0008978700000000003,7.0,55.0,11.0,57.0
Miralem Pjanić,Juventus,Carry,0.00291429,16.0,51.0,41.0,54.0
Sergio Ramos García,Real Madrid,Carry,0.0,57.0,25.0,56.0,26.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,71.0,15.0,77.0,14.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,90.0,25.0,90.0,25.0
Karim Benzema,Real Madrid,Carry,0.0,91.0,33.0,90.0,33.0
Toni Kroos,Real Madrid,Carry,0.0,83.0,26.0,83.0,26.0
Luka Modrić,Real Madrid,Carry,0.0,79.0,43.0,78.0,46.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,86.0,51.0,86.0,50.0
Alex Sandro Lobo Silva,Juventus,Carry,0.00383236,27.0,22.0,50.0,10.0
Miralem Pjanić,Juventus,Carry,0.0,46.0,29.0,46.0,29.0
Mario Mandžukić,Juventus,Carry,0.0,58.0,35.0,58.0,34.0
Daniel Alves da Silva,Juventus,Carry,0.0,55.0,44.0,55.0,44.0
Andrea Barzagli,Juventus,Carry,0.0027146800000000006,65.0,72.0,70.0,71.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,74.0,75.0,74.0,75.0
Daniel Alves da Silva,Juventus,Carry,0.0,71.0,63.0,72.0,61.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,78.0,62.0,79.0,62.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.009848550000000001,79.0,62.0,93.0,52.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,66.0,24.0,65.0,24.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,22.0,72.0,22.0,72.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,14.0,77.0,15.0,76.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,34.0,24.0,30.0,23.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,23.0,18.0,23.0,18.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,35.0,5.0,35.0,5.0
Daniel Alves da Silva,Juventus,Carry,0.0,87.0,78.0,87.0,78.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,86.0,75.0,85.0,75.0
Andrea Barzagli,Juventus,Carry,0.0,77.0,78.0,77.0,78.0
Leonardo Bonucci,Juventus,Carry,0.0,54.0,78.0,52.0,74.0
Giorgio Chiellini,Juventus,Carry,0.0,46.0,42.0,47.0,38.0
Alex Sandro Lobo Silva,Juventus,Carry,0.00634183,88.0,8.0,97.0,6.0
Alex Sandro Lobo Silva,Juventus,Carry,0.010362779999999999,97.0,6.0,114.0,8.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,-3.914000000000001e-05,69.0,30.0,65.0,27.0
Giorgio Chiellini,Juventus,Carry,0.0,49.0,21.0,49.0,21.0
Gianluigi Buffon,Juventus,Carry,0.0,10.0,31.0,16.0,45.0
Andrea Barzagli,Juventus,Carry,0.0,51.0,76.0,54.0,78.0
Miralem Pjanić,Juventus,Carry,0.0025853399999999985,65.0,68.0,72.0,65.0
Sami Khedira,Juventus,Carry,0.0038807899999999985,78.0,46.0,88.0,41.0
Mario Mandžukić,Juventus,Carry,0.0,96.0,33.0,96.0,33.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,31.0,19.0,31.0,19.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,31.0,27.0,31.0,27.0
Sergio Ramos García,Real Madrid,Carry,0.0,22.0,26.0,22.0,26.0
Giorgio Chiellini,Juventus,Carry,0.0013619600000000006,57.0,7.0,54.0,10.0
Gianluigi Buffon,Juventus,Carry,0.0,17.0,34.0,16.0,41.0
Andrea Barzagli,Juventus,Carry,0.0,36.0,76.0,36.0,77.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,-0.00159954,52.0,53.0,49.0,54.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0011536600000000008,48.0,58.0,58.0,63.0
Mario Mandžukić,Juventus,Carry,0.005505920000000001,59.0,19.0,73.0,28.0
Daniel Alves da Silva,Juventus,Carry,0.0,97.0,58.0,96.0,58.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,-0.0024028599999999997,15.0,19.0,9.0,4.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,31.0,22.0,31.0,22.0
Sergio Ramos García,Real Madrid,Carry,0.0,18.0,25.0,18.0,25.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,32.0,3.0,32.0,3.0
Toni Kroos,Real Madrid,Carry,0.0009752800000000002,20.0,8.0,20.0,10.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,28.0,22.0,28.0,22.0
Raphaël Varane,Real Madrid,Carry,-0.0010497700000000002,16.0,48.0,16.0,51.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,36.0,71.0,36.0,71.0
Raphaël Varane,Real Madrid,Carry,0.0,25.0,59.0,25.0,59.0
Sergio Ramos García,Real Madrid,Carry,0.0,25.0,32.0,26.0,31.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,52.0,5.0,52.0,5.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,-0.0025853399999999985,71.0,16.0,69.0,15.0
Toni Kroos,Real Madrid,Carry,0.0,56.0,15.0,56.0,15.0
Carlos Henrique Casimiro,Real Madrid,Carry,-3.914000000000001e-05,62.0,33.0,67.0,29.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,64.0,20.0,60.0,29.0
Luka Modrić,Real Madrid,Carry,0.0,56.0,34.0,56.0,34.0
Toni Kroos,Real Madrid,Carry,0.0025853399999999985,68.0,19.0,74.0,19.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,91.0,72.0,91.0,70.0
Luka Modrić,Real Madrid,Carry,0.0,77.0,57.0,78.0,52.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.00551751,89.0,12.0,97.0,12.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,101.0,5.0,101.0,6.0
Luka Modrić,Real Madrid,Carry,0.0,92.0,23.0,92.0,23.0
Toni Kroos,Real Madrid,Carry,0.0,86.0,28.0,86.0,28.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,92.0,60.0,92.0,62.0
Gianluigi Buffon,Juventus,Carry,0.0003668899999999999,5.0,49.0,18.0,50.0
Toni Kroos,Real Madrid,Carry,-0.0005547,57.0,34.0,53.0,26.0
Toni Kroos,Real Madrid,Carry,0.0,56.0,20.0,56.0,20.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,66.0,22.0,66.0,22.0
Toni Kroos,Real Madrid,Carry,0.0025648599999999987,56.0,22.0,62.0,20.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,78.0,4.0,78.0,4.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,69.0,5.0,63.0,4.0
Raphaël Varane,Real Madrid,Carry,0.0,52.0,53.0,51.0,53.0
Luka Modrić,Real Madrid,Carry,0.0,57.0,46.0,57.0,46.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,63.0,76.0,63.0,76.0
Raphaël Varane,Real Madrid,Carry,0.0,52.0,67.0,57.0,63.0
Sergio Ramos García,Real Madrid,Carry,0.0,48.0,36.0,48.0,33.0
Toni Kroos,Real Madrid,Carry,0.0,62.0,14.0,63.0,13.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,-0.0018473300000000012,76.0,15.0,69.0,29.0
Raphaël Varane,Real Madrid,Carry,0.0,62.0,52.0,63.0,55.0
Luka Modrić,Real Madrid,Carry,0.00125283,71.0,76.0,72.0,61.0
Sergio Ramos García,Real Madrid,Carry,0.0,64.0,42.0,68.0,40.0
Toni Kroos,Real Madrid,Carry,0.0006478500000000019,73.0,15.0,77.0,20.0
Luka Modrić,Real Madrid,Carry,0.0,77.0,47.0,74.0,48.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.007330730000000001,85.0,73.0,93.0,51.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.004429620000000002,87.0,54.0,90.0,54.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,66.0,35.0,66.0,36.0
Karim Benzema,Real Madrid,Carry,0.009562019999999997,72.0,31.0,90.0,18.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,92.0,6.0,93.0,6.0
Toni Kroos,Real Madrid,Carry,0.0,88.0,10.0,88.0,10.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,101.0,4.0,100.0,7.0
Toni Kroos,Real Madrid,Carry,0.0,98.0,20.0,98.0,22.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,93.0,41.0,94.0,48.0
Luka Modrić,Real Madrid,Carry,-0.0006193799999999992,78.0,47.0,77.0,52.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,92.0,76.0,92.0,76.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0027939199999999983,84.0,71.0,87.0,63.0
Mario Mandžukić,Juventus,Carry,-0.0014131300000000003,19.0,4.0,9.0,5.0
Miralem Pjanić,Juventus,Carry,0.0,16.0,23.0,16.0,23.0
Giorgio Chiellini,Juventus,Carry,0.0,10.0,29.0,10.0,27.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,40.0,5.0,40.0,5.0
Raphaël Varane,Real Madrid,Carry,0.0,58.0,68.0,59.0,62.0
Sergio Ramos García,Real Madrid,Carry,0.0,56.0,26.0,56.0,26.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,72.0,5.0,74.0,5.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,84.0,13.0,84.0,13.0
Toni Kroos,Real Madrid,Carry,0.0,76.0,22.0,74.0,26.0
Luka Modrić,Real Madrid,Carry,0.02235481,80.0,52.0,110.0,67.0
Daniel Carvajal Ramos,Real Madrid,Carry,-0.00551751,97.0,61.0,82.0,62.0
Raphaël Varane,Real Madrid,Carry,0.0,58.0,47.0,58.0,47.0
Sergio Ramos García,Real Madrid,Carry,0.0,63.0,22.0,63.0,22.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,72.0,5.0,72.0,5.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,44.0,41.0,44.0,43.0
Luka Modrić,Real Madrid,Carry,0.0,46.0,62.0,46.0,69.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,57.0,78.0,55.0,78.0
Raphaël Varane,Real Madrid,Carry,0.0008183100000000009,30.0,71.0,30.0,64.0
Sergio Ramos García,Real Madrid,Carry,0.0,26.0,28.0,28.0,23.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0014861800000000001,36.0,6.0,44.0,6.0
Toni Kroos,Real Madrid,Carry,0.0,36.0,36.0,35.0,43.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0008183100000000009,38.0,72.0,37.0,67.0
Raphaël Varane,Real Madrid,Carry,0.00109158,29.0,57.0,36.0,54.0
Sergio Ramos García,Real Madrid,Carry,-0.0002191399999999996,35.0,31.0,38.0,29.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.00122067,49.0,7.0,50.0,5.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,118.0,24.0,118.0,24.0
Miralem Pjanić,Juventus,Carry,0.0,21.0,63.0,21.0,65.0
Daniel Alves da Silva,Juventus,Carry,0.0,37.0,78.0,36.0,78.0
Keylor Navas Gamboa,Real Madrid,Carry,0.0,17.0,41.0,17.0,41.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0020442199999999994,42.0,23.0,62.0,8.0
Miralem Pjanić,Juventus,Carry,-0.0005547,56.0,33.0,55.0,28.0
Giorgio Chiellini,Juventus,Carry,0.0,54.0,16.0,56.0,17.0
Mario Mandžukić,Juventus,Carry,0.0,84.0,6.0,84.0,6.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,77.0,3.0,77.0,3.0
Raphaël Varane,Real Madrid,Carry,0.0008183100000000009,30.0,70.0,31.0,68.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,33.0,72.0,36.0,74.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,42.0,66.0,42.0,66.0
Raphaël Varane,Real Madrid,Carry,0.0,31.0,73.0,31.0,73.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,39.0,65.0,39.0,65.0
Raphaël Varane,Real Madrid,Carry,0.0,33.0,70.0,39.0,73.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,53.0,77.0,53.0,77.0
Raphaël Varane,Real Madrid,Carry,0.0008844200000000003,43.0,73.0,43.0,69.0
Sergio Ramos García,Real Madrid,Carry,0.0013027000000000004,35.0,33.0,41.0,31.0
Toni Kroos,Real Madrid,Carry,0.0,50.0,8.0,52.0,8.0
