player,team,type,xT_added,x,y,end_x,end_y
Harry Winks,Tottenham Hotspur,Carry,0.0,47.2,67.0,46.3,69.3
Kieran Trippier,Tottenham Hotspur,Carry,0.0,36.0,77.3,34.4,75.0
Hugo Lloris,Tottenham Hotspur,Carry,0.0,7.9,44.5,4.7,39.0
Jan Vertonghen,Tottenham Hotspur,Carry,0.0008978700000000003,9.1,28.1,10.2,22.2
Harry Winks,Tottenham Hotspur,Carry,-0.0005892200000000014,25.5,23.5,26.4,10.7
Danny Rose,Tottenham Hotspur,Carry,0.0,33.5,3.3,30.6,2.9
Harry Winks,Tottenham Hotspur,Carry,0.0013280500000000008,23.0,3.7,33.3,3.5
Danny Rose,Tottenham Hotspur,Carry,0.0,35.4,1.0,34.2,1.4
Mohamed Salah,Liverpool,Carry,0.003075179999999997,105.5,77.9,110.1,78.3
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.0111372,99.4,66.5,100.7,69.0
Mohamed Salah,Liverpool,Carry,0.0,103.4,77.9,101.9,78.1
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,41.5,15.7,40.7,16.5
Alisson Ramsés Becker,Liverpool,Carry,0.0019476400000000005,9.5,29.9,12.0,32.5
Joël Andre Job Matip,Liverpool,Carry,0.00015244999999999842,21.4,55.2,22.5,49.1
Andrew Robertson,Liverpool,Carry,0.01728925,46.4,6.8,98.4,20.4
Mohamed Salah,Liverpool,Carry,0.0,75.7,58.7,76.1,56.8
Jordan Brian Henderson,Liverpool,Carry,0.0,69.3,59.4,69.3,59.4
Sadio Mané,Liverpool,Carry,-0.005819199999999997,108.4,14.0,104.9,6.8
Andrew Robertson,Liverpool,Carry,0.0037706500000000004,78.4,6.0,82.4,6.0
Georginio Wijnaldum,Liverpool,Carry,0.004429620000000002,89.9,22.8,98.3,23.6
Mohamed Salah,Liverpool,Carry,0.0,105.5,15.0,107.6,14.8
Sadio Mané,Liverpool,Carry,0.0,103.2,4.5,104.7,7.2
Andrew Robertson,Liverpool,Carry,0.0,90.8,4.7,91.8,9.6
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0011710800000000014,29.1,64.7,34.2,63.0
Heung-Min Son,Tottenham Hotspur,Carry,0.0,34.4,59.6,35.4,52.5
Jordan Brian Henderson,Liverpool,Carry,0.0038807899999999985,79.6,37.3,89.0,47.9
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.009801339999999999,99.0,33.9,100.9,52.0
Jordan Brian Henderson,Liverpool,Carry,0.016362579999999998,99.6,57.9,105.1,57.7
Trent Alexander-Arnold,Liverpool,Carry,0.0,111.0,70.9,111.6,70.3
Mohamed Salah,Liverpool,Carry,0.0,93.9,33.1,94.0,31.3
Virgil van Dijk,Liverpool,Carry,-0.0018268500000000014,62.0,18.4,57.2,24.3
Joël Andre Job Matip,Liverpool,Carry,0.0,53.6,41.7,56.9,45.9
Trent Alexander-Arnold,Liverpool,Carry,0.0,57.4,68.0,58.2,66.5
Joël Andre Job Matip,Liverpool,Carry,0.0,50.0,50.5,50.0,50.5
Virgil van Dijk,Liverpool,Carry,-6.527999999999916e-05,49.4,25.3,49.0,30.4
Trent Alexander-Arnold,Liverpool,Carry,0.0037706500000000004,72.3,77.0,84.1,76.0
Harry Kane,Tottenham Hotspur,Carry,0.01126177,82.5,40.9,91.1,39.2
Trent Alexander-Arnold,Liverpool,Carry,-0.0005892200000000014,23.1,56.6,27.7,63.8
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,4.3,9.0,4.7,7.9
Danny Rose,Tottenham Hotspur,Carry,0.00198043,15.2,1.4,30.2,2.0
Bamidele Alli,Tottenham Hotspur,Carry,0.013816060000000002,68.8,4.8,92.6,21.8
Jordan Brian Henderson,Liverpool,Carry,0.0015871199999999992,35.9,20.1,44.1,28.9
Virgil van Dijk,Liverpool,Carry,0.00015244999999999842,22.9,29.9,23.7,31.0
Joël Andre Job Matip,Liverpool,Carry,0.0,22.7,54.5,22.5,57.5
Alisson Ramsés Becker,Liverpool,Carry,0.0014166600000000001,9.5,43.8,10.5,43.8
Virgil van Dijk,Liverpool,Carry,0.0,20.2,24.9,21.6,22.0
Alisson Ramsés Becker,Liverpool,Carry,0.0,8.6,40.0,8.6,41.7
Joël Andre Job Matip,Liverpool,Carry,0.0018389500000000007,23.3,69.7,40.8,70.7
Hugo Lloris,Tottenham Hotspur,Carry,0.0,8.3,51.8,7.7,54.4
Kieran Trippier,Tottenham Hotspur,Carry,0.002723370000000001,29.3,60.7,41.5,64.2
Harry Winks,Tottenham Hotspur,Carry,0.0,49.1,58.8,48.0,58.1
Kieran Trippier,Tottenham Hotspur,Carry,0.0,52.2,74.1,54.7,73.7
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,77.2,67.8,78.5,69.5
Moussa Sissoko,Tottenham Hotspur,Carry,-3.914000000000001e-05,63.6,42.6,64.8,54.4
Heung-Min Son,Tottenham Hotspur,Carry,0.004536810000000002,80.2,68.0,90.3,55.2
Bamidele Alli,Tottenham Hotspur,Carry,0.0,93.6,34.4,93.2,32.3
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,90.7,43.9,96.1,41.6
Mohamed Salah,Liverpool,Carry,0.0,75.4,57.0,75.4,58.3
Danny Rose,Tottenham Hotspur,Carry,-0.0014861800000000001,42.3,6.9,33.5,3.1
Harry Winks,Tottenham Hotspur,Carry,0.0,34.6,12.8,34.2,14.6
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,26.6,41.8,27.0,38.6
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,14.8,23.9,15.4,24.1
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,15.7,39.7,15.7,44.1
Kieran Trippier,Tottenham Hotspur,Carry,0.0014861800000000001,36.7,76.2,42.8,76.6
Virgil van Dijk,Liverpool,Carry,0.0,34.9,32.0,35.9,31.6
Moussa Sissoko,Tottenham Hotspur,Carry,-0.0027939199999999983,81.9,69.7,82.3,70.8
Kieran Trippier,Tottenham Hotspur,Carry,0.0,85.6,74.5,85.8,76.0
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,78.3,76.2,70.7,71.8
Jan Vertonghen,Tottenham Hotspur,Carry,0.0020492999999999987,56.4,43.6,62.1,33.8
Danny Rose,Tottenham Hotspur,Carry,0.0,68.8,6.9,69.9,4.6
Bamidele Alli,Tottenham Hotspur,Carry,0.0,85.0,2.0,89.2,3.1
Harry Winks,Tottenham Hotspur,Carry,0.0025178200000000005,76.2,10.0,82.7,9.8
Danny Rose,Tottenham Hotspur,Carry,0.0,76.6,3.7,76.8,3.3
Bamidele Alli,Tottenham Hotspur,Carry,0.0,91.3,2.0,97.2,8.3
Harry Winks,Tottenham Hotspur,Carry,0.0,110.4,10.9,110.4,10.9
Trent Alexander-Arnold,Liverpool,Carry,0.0,5.0,71.5,1.9,76.2
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,37.2,45.6,38.4,45.9
Sadio Mané,Liverpool,Carry,-0.0013325099999999986,70.9,8.2,68.9,13.3
Danny Rose,Tottenham Hotspur,Carry,0.0,34.5,41.2,35.2,35.9
Bamidele Alli,Tottenham Hotspur,Carry,0.0,55.8,35.9,56.0,35.7
Harry Winks,Tottenham Hotspur,Carry,0.0012721500000000014,50.7,40.5,67.1,62.8
Kieran Trippier,Tottenham Hotspur,Carry,0.0,64.0,75.8,64.0,76.3
Sadio Mané,Liverpool,Carry,0.0,47.2,3.1,47.2,3.8
Harry Winks,Tottenham Hotspur,Carry,0.0,68.1,76.2,63.2,73.9
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,67.6,64.6,67.6,64.6
Harry Winks,Tottenham Hotspur,Carry,-0.0020101599999999987,61.5,58.9,57.9,36.4
Danny Rose,Tottenham Hotspur,Carry,0.0,56.5,3.1,50.2,8.7
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,35.0,20.8,35.5,22.4
Toby Alderweireld,Tottenham Hotspur,Carry,-0.00109158,30.9,52.1,27.6,54.6
Kieran Trippier,Tottenham Hotspur,Carry,0.00122067,44.4,77.2,55.0,75.7
Heung-Min Son,Tottenham Hotspur,Carry,0.005819199999999997,106.7,77.2,109.6,64.6
Kieran Trippier,Tottenham Hotspur,Carry,0.0,100.6,67.1,100.6,67.1
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,44.2,37.7,42.7,39.4
Jan Vertonghen,Tottenham Hotspur,Carry,0.0005445499999999995,46.3,19.0,43.5,22.0
Hugo Lloris,Tottenham Hotspur,Carry,-0.0010497700000000002,12.8,32.6,12.4,29.9
Harry Kane,Tottenham Hotspur,Carry,0.025563279999999997,70.2,27.5,105.5,22.7
Andrew Robertson,Liverpool,Carry,0.0,42.9,4.8,42.6,5.3
Kieran Trippier,Tottenham Hotspur,Carry,0.002252519999999999,55.8,76.2,63.5,76.7
Hugo Lloris,Tottenham Hotspur,Carry,0.0,2.7,46.1,4.8,42.9
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,11.6,24.1,14.7,24.4
Hugo Lloris,Tottenham Hotspur,Carry,0.0,5.6,39.8,5.1,38.3
Jan Vertonghen,Tottenham Hotspur,Carry,0.0009915600000000007,10.9,17.4,11.3,21.3
Hugo Lloris,Tottenham Hotspur,Carry,0.0,4.4,33.0,4.4,32.6
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0005892200000000014,26.3,21.7,20.8,15.7
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,79.9,12.1,79.9,12.1
Harry Kane,Tottenham Hotspur,Carry,0.0,77.9,26.6,77.5,27.5
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.0,58.1,58.8,58.1,58.8
Moussa Sissoko,Tottenham Hotspur,Carry,-0.0025826300000000007,57.5,12.3,43.2,6.5
Hugo Lloris,Tottenham Hotspur,Carry,0.0,9.7,29.2,9.2,27.8
Jordan Brian Henderson,Liverpool,Carry,0.0,58.0,63.5,57.4,63.7
Trent Alexander-Arnold,Liverpool,Carry,0.0,50.9,72.8,50.9,72.8
Danny Rose,Tottenham Hotspur,Carry,0.0,29.4,4.4,29.4,4.4
Bamidele Alli,Tottenham Hotspur,Carry,0.0,44.2,3.6,43.4,3.4
Moussa Sissoko,Tottenham Hotspur,Carry,0.0015522899999999996,39.9,15.2,43.7,13.5
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.01243389,64.5,10.1,90.3,25.6
Harry Winks,Tottenham Hotspur,Carry,0.016362579999999998,91.5,53.3,102.1,54.6
Andrew Robertson,Liverpool,Carry,-0.0022767300000000002,18.0,25.5,3.0,14.0
Sadio Mané,Liverpool,Carry,0.0,16.5,7.3,16.5,7.3
Andrew Robertson,Liverpool,Carry,0.0,9.8,12.0,9.8,12.0
Sadio Mané,Liverpool,Carry,-0.00122067,51.3,8.2,48.9,2.4
Andrew Robertson,Liverpool,Carry,0.0,40.9,3.4,40.9,3.4
Trent Alexander-Arnold,Liverpool,Carry,0.006485330000000001,63.2,72.9,85.6,75.8
Sadio Mané,Liverpool,Carry,0.00855131,115.8,2.4,117.0,11.6
Georginio Wijnaldum,Liverpool,Carry,0.0,111.4,23.2,111.4,23.2
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.0,105.3,12.5,104.2,13.5
Andrew Robertson,Liverpool,Carry,0.0,87.0,17.6,87.0,17.6
Fábio Henrique Tavares,Liverpool,Carry,0.0,83.6,33.0,88.6,39.0
Hugo Lloris,Tottenham Hotspur,Carry,0.0003668899999999999,2.5,33.0,14.3,28.9
Toby Alderweireld,Tottenham Hotspur,Carry,-0.000661730000000001,16.9,46.4,22.5,47.5
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,22.5,30.1,25.3,31.1
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,41.0,30.1,41.0,30.1
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,27.0,27.1,29.9,27.1
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,27.8,50.5,29.0,51.2
Kieran Trippier,Tottenham Hotspur,Carry,0.002252519999999999,53.6,76.7,63.9,75.8
Georginio Wijnaldum,Liverpool,Carry,0.00215424,49.9,22.7,54.4,34.8
Mohamed Salah,Liverpool,Carry,0.024515240000000008,102.0,55.5,110.2,52.7
Mohamed Salah,Liverpool,Carry,0.0,94.8,49.9,94.5,49.0
Georginio Wijnaldum,Liverpool,Carry,0.0,90.9,45.9,91.1,48.9
Jordan Brian Henderson,Liverpool,Carry,0.0,91.8,59.1,91.8,59.1
Fábio Henrique Tavares,Liverpool,Carry,0.0,83.9,48.3,83.9,48.3
Andrew Robertson,Liverpool,Carry,0.00541032,83.2,20.8,97.6,17.6
Hugo Lloris,Tottenham Hotspur,Carry,0.0014166600000000001,3.7,39.3,15.4,38.3
Harry Winks,Tottenham Hotspur,Carry,0.004421580000000001,29.0,63.9,51.2,65.6
Kieran Trippier,Tottenham Hotspur,Carry,0.0,53.8,76.3,53.8,76.7
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,64.7,66.6,64.7,66.6
Kieran Trippier,Tottenham Hotspur,Carry,0.0,48.5,71.6,48.5,71.6
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0027146800000000006,64.2,76.7,72.4,75.1
Bamidele Alli,Tottenham Hotspur,Carry,0.16912154000000001,105.2,45.1,110.8,49.4
Joël Andre Job Matip,Liverpool,Carry,-0.0011176900000000002,4.2,65.9,6.9,77.5
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0006678699999999992,42.7,6.1,39.9,13.5
Toby Alderweireld,Tottenham Hotspur,Carry,0.0002191399999999996,39.6,29.7,39.3,38.9
Kieran Trippier,Tottenham Hotspur,Carry,0.0,51.7,76.2,50.5,75.7
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,50.7,58.6,50.7,58.2
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,41.5,24.9,44.0,24.4
Toby Alderweireld,Tottenham Hotspur,Carry,0.00159954,46.8,56.4,55.0,53.3
Danny Rose,Tottenham Hotspur,Carry,0.011626489999999996,101.4,4.3,111.7,12.3
Danny Rose,Tottenham Hotspur,Carry,0.0,111.7,12.3,111.3,11.4
Bamidele Alli,Tottenham Hotspur,Carry,0.0,107.2,15.4,107.7,16.7
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,97.8,23.9,97.0,24.1
Heung-Min Son,Tottenham Hotspur,Carry,0.05007852,79.6,50.2,118.9,57.9
Hugo Lloris,Tottenham Hotspur,Carry,0.0,8.3,46.6,9.5,44.2
Danny Rose,Tottenham Hotspur,Carry,0.0,48.3,4.4,49.5,5.3
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0009752800000000002,21.7,16.6,22.2,4.3
Toby Alderweireld,Tottenham Hotspur,Carry,0.0009391300000000016,29.2,30.2,37.0,54.5
Andrew Robertson,Liverpool,Carry,0.0014861800000000001,36.4,5.1,41.7,4.1
Hugo Lloris,Tottenham Hotspur,Carry,0.0,10.6,44.6,15.0,35.9
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,24.2,28.2,27.0,28.7
Toby Alderweireld,Tottenham Hotspur,Carry,0.00109158,29.4,57.4,34.0,56.2
Jan Vertonghen,Tottenham Hotspur,Carry,0.0015871199999999992,35.0,25.1,41.7,23.4
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,38.1,47.1,38.9,44.4
Hugo Lloris,Tottenham Hotspur,Carry,0.0,14.8,36.4,14.8,36.4
Kieran Trippier,Tottenham Hotspur,Carry,0.0,39.1,70.9,39.1,70.9
Harry Winks,Tottenham Hotspur,Carry,0.0,57.0,42.2,55.7,44.4
Sadio Mané,Liverpool,Carry,0.0,69.4,28.4,68.9,28.9
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,40.3,49.4,49.3,44.9
Danny Rose,Tottenham Hotspur,Carry,0.00622003,51.2,9.4,76.5,19.0
Harry Winks,Tottenham Hotspur,Carry,0.001382170000000002,64.7,7.7,68.6,10.8
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,71.4,21.7,71.2,22.4
Harry Winks,Tottenham Hotspur,Carry,0.0,65.2,11.4,64.0,13.5
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,64.7,24.9,64.7,24.9
Harry Winks,Tottenham Hotspur,Carry,0.0006478500000000019,75.1,19.8,77.5,23.4
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,75.8,19.3,77.9,17.4
Heung-Min Son,Tottenham Hotspur,Carry,0.0,92.7,22.7,92.7,22.7
Bamidele Alli,Tottenham Hotspur,Carry,0.0,90.7,30.2,90.7,30.2
Heung-Min Son,Tottenham Hotspur,Carry,0.0,96.6,22.0,96.6,22.0
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.01126177,88.1,36.2,92.1,46.7
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.00010719000000000006,89.6,63.9,84.5,55.2
Bamidele Alli,Tottenham Hotspur,Carry,0.0,92.4,37.2,93.2,36.9
Jordan Brian Henderson,Liverpool,Carry,0.0035479100000000013,84.6,66.8,91.8,71.1
Jordan Brian Henderson,Liverpool,Carry,0.0,91.4,73.8,93.1,78.1
Mohamed Salah,Liverpool,Carry,0.0,108.8,55.0,108.8,55.0
Joël Andre Job Matip,Liverpool,Carry,0.0,65.8,70.5,65.1,70.5
Virgil van Dijk,Liverpool,Carry,0.0,42.9,45.4,41.7,44.1
James Philip Milner,Liverpool,Carry,0.0,43.3,19.1,44.3,16.2
Andrew Robertson,Liverpool,Carry,0.0,69.2,3.8,67.9,2.9
James Philip Milner,Liverpool,Carry,0.0,51.3,5.5,54.2,9.9
Virgil van Dijk,Liverpool,Carry,0.0,41.7,22.9,41.0,25.6
Joël Andre Job Matip,Liverpool,Carry,0.0016982100000000003,41.9,63.5,50.1,65.2
Divock Okoth Origi,Liverpool,Carry,0.0,71.6,51.1,71.6,51.1
Jordan Brian Henderson,Liverpool,Carry,0.0006478500000000019,78.8,60.3,79.6,59.6
Divock Okoth Origi,Liverpool,Carry,0.004429620000000002,84.6,53.0,91.9,55.2
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,16.4,71.2,18.4,70.2
Hugo Lloris,Tottenham Hotspur,Carry,0.0,5.1,53.5,4.6,52.3
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,4.4,24.8,3.1,26.8
Harry Winks,Tottenham Hotspur,Carry,-0.0015645000000000017,21.5,23.4,29.0,3.6
Bamidele Alli,Tottenham Hotspur,Carry,0.0,33.1,11.4,34.1,13.3
Danny Rose,Tottenham Hotspur,Carry,0.0,36.0,2.6,37.9,3.4
Bamidele Alli,Tottenham Hotspur,Carry,0.0016982100000000003,48.8,10.2,59.6,13.5
Virgil van Dijk,Liverpool,Carry,-0.0002355900000000008,20.5,55.5,13.4,57.0
Alisson Ramsés Becker,Liverpool,Carry,0.0,4.2,44.2,4.2,44.2
Mohamed Salah,Liverpool,Carry,0.0,98.9,76.0,98.9,76.0
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,13.8,11.6,17.7,13.8
Moussa Sissoko,Tottenham Hotspur,Carry,0.00109158,26.6,23.1,34.5,27.5
Harry Winks,Tottenham Hotspur,Carry,-6.527999999999916e-05,42.5,20.8,47.8,30.7
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,52.8,43.2,56.0,46.3
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,48.5,50.0,48.5,50.0
Harry Winks,Tottenham Hotspur,Carry,0.0,55.0,36.4,56.5,49.4
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,36.0,52.8,33.8,52.8
Hugo Lloris,Tottenham Hotspur,Carry,0.0014166600000000001,9.7,43.5,14.8,35.2
Jan Vertonghen,Tottenham Hotspur,Carry,0.0009391300000000016,22.5,31.2,34.8,20.3
Fábio Henrique Tavares,Liverpool,Carry,0.0,51.5,53.1,50.9,55.3
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0008844200000000003,44.0,71.0,44.0,69.8
Kieran Trippier,Tottenham Hotspur,Carry,-0.0014861800000000001,41.0,77.4,39.6,77.9
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0016982100000000003,49.7,69.2,50.9,68.8
Kieran Trippier,Tottenham Hotspur,Carry,0.0,43.0,76.0,42.2,75.0
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,51.4,63.9,53.8,65.6
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.0,64.2,53.8,64.2,53.8
Andrew Robertson,Liverpool,Carry,0.0,43.9,15.0,41.9,12.1
Alisson Ramsés Becker,Liverpool,Carry,0.0,12.4,34.5,11.5,34.5
Andrew Robertson,Liverpool,Carry,0.0,26.9,12.1,26.9,12.1
Fábio Henrique Tavares,Liverpool,Carry,0.0,42.8,20.8,42.8,20.8
James Philip Milner,Liverpool,Carry,0.0,40.7,3.4,41.7,2.9
Divock Okoth Origi,Liverpool,Carry,0.0,68.7,26.3,69.7,22.4
Sadio Mané,Liverpool,Carry,0.0007380099999999973,68.9,18.3,68.7,20.8
Sadio Mané,Liverpool,Carry,3.914000000000001e-05,68.7,20.8,64.6,36.6
Trent Alexander-Arnold,Liverpool,Carry,0.009848550000000001,71.4,62.9,95.5,58.2
Sadio Mané,Liverpool,Carry,-0.005819199999999997,107.3,69.7,107.1,75.0
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.0005547,55.0,23.7,55.8,44.1
Kieran Trippier,Tottenham Hotspur,Carry,0.0,70.2,71.6,70.2,70.0
Sadio Mané,Liverpool,Carry,0.0004458799999999992,56.2,18.3,55.6,25.5
Sadio Mané,Liverpool,Carry,0.014260740000000001,55.6,25.5,95.9,54.0
James Philip Milner,Liverpool,Carry,0.0,102.7,45.8,103.1,45.9
Toby Alderweireld,Tottenham Hotspur,Carry,0.0008978700000000003,9.4,59.3,14.5,53.5
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,8.5,22.0,9.4,22.5
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,-0.0005892200000000014,23.0,27.0,23.2,19.3
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,15.5,25.1,15.5,25.1
Toby Alderweireld,Tottenham Hotspur,Carry,0.0009391300000000016,23.7,48.0,30.9,53.6
Harry Kane,Tottenham Hotspur,Carry,0.01681843,84.2,30.6,105.0,19.6
Danny Rose,Tottenham Hotspur,Carry,0.0,112.0,5.1,113.2,4.3
Joël Andre Job Matip,Liverpool,Carry,0.0,11.5,49.0,11.5,49.0
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,53.9,3.4,56.3,5.5
Hugo Lloris,Tottenham Hotspur,Carry,0.0,22.2,26.8,21.2,27.7
Toby Alderweireld,Tottenham Hotspur,Carry,0.0021341499999999996,29.9,59.4,40.6,68.7
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,63.2,44.2,62.5,49.5
Kieran Trippier,Tottenham Hotspur,Carry,0.0,78.0,73.8,72.1,71.7
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,52.2,53.8,52.2,53.8
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,55.8,35.0,57.5,35.0
Kieran Trippier,Tottenham Hotspur,Carry,0.028759920000000008,107.1,67.8,116.1,59.4
Danny Rose,Tottenham Hotspur,Carry,0.00580729,106.2,12.3,110.3,15.5
Kieran Trippier,Tottenham Hotspur,Carry,0.0,105.5,64.7,107.2,65.1
Divock Okoth Origi,Liverpool,Carry,0.0,98.6,3.8,98.1,4.4
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,15.9,44.1,15.9,44.1
Hugo Lloris,Tottenham Hotspur,Carry,0.0,2.7,42.2,3.1,42.5
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0008141799999999994,14.5,44.2,22.2,29.7
Danny Rose,Tottenham Hotspur,Carry,0.0,30.9,6.1,35.8,5.6
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.0,48.5,25.6,48.7,23.4
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.00215424,48.7,23.4,51.4,40.5
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,55.7,51.6,55.3,51.6
Hugo Lloris,Tottenham Hotspur,Carry,0.0,17.1,41.8,15.7,43.4
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,22.5,56.4,26.1,54.6
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0035222199999999995,37.9,40.8,53.8,41.5
Heung-Min Son,Tottenham Hotspur,Carry,0.0,73.2,34.3,72.7,33.8
Harry Kane,Tottenham Hotspur,Carry,0.0038807899999999985,78.9,39.8,82.1,39.1
Heung-Min Son,Tottenham Hotspur,Carry,0.06447876999999999,89.6,31.2,100.4,33.3
Harry Kane,Tottenham Hotspur,Carry,0.0027939199999999983,83.3,70.0,86.4,67.1
Alisson Ramsés Becker,Liverpool,Carry,0.0,8.3,34.8,7.2,37.7
Fábio Henrique Tavares,Liverpool,Carry,0.0009391300000000016,26.7,33.0,33.0,28.7
Andrew Robertson,Liverpool,Carry,0.00122067,47.0,3.3,53.3,3.1
Sadio Mané,Liverpool,Carry,0.0,62.1,2.9,69.7,4.4
Hugo Lloris,Tottenham Hotspur,Carry,0.0,5.8,49.2,6.8,37.1
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,10.2,24.4,15.5,23.6
Hugo Lloris,Tottenham Hotspur,Carry,0.0,9.2,42.0,8.5,38.8
Danny Rose,Tottenham Hotspur,Carry,0.0,50.2,3.2,51.2,2.9
Bamidele Alli,Tottenham Hotspur,Carry,0.0,56.3,16.6,57.9,17.2
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.0005547,55.3,27.8,58.4,33.1
Andrew Robertson,Liverpool,Carry,0.011975209999999998,47.4,18.1,83.7,26.0
Mohamed Salah,Liverpool,Carry,-0.0009806999999999975,92.8,60.3,98.9,54.1
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.0013027000000000004,30.4,47.3,41.3,47.0
Bamidele Alli,Tottenham Hotspur,Carry,0.0,42.3,32.3,42.3,32.3
Heung-Min Son,Tottenham Hotspur,Carry,0.02801932,62.1,36.0,108.8,25.4
Heung-Min Son,Tottenham Hotspur,Carry,0.0,116.3,19.6,116.5,19.0
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,106.6,21.7,105.9,21.9
Harry Kane,Tottenham Hotspur,Carry,0.028759920000000008,108.3,15.5,111.3,20.5
Harry Kane,Tottenham Hotspur,Carry,0.02295263000000001,112.9,16.9,112.9,20.0
Kieran Trippier,Tottenham Hotspur,Carry,-0.00634183,91.4,73.9,89.1,70.9
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,79.1,61.5,79.9,61.8
Heung-Min Son,Tottenham Hotspur,Carry,0.0,110.0,21.5,110.0,21.5
Sadio Mané,Liverpool,Carry,0.0,63.6,13.5,63.6,13.5
Eric Dier,Tottenham Hotspur,Carry,0.0,50.4,60.3,50.5,61.0
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,42.7,38.3,44.6,34.8
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0020101599999999987,53.4,40.5,63.9,23.7
Sadio Mané,Liverpool,Carry,-0.0021440899999999995,50.9,21.2,48.0,16.1
Andrew Robertson,Liverpool,Carry,0.0006678699999999992,36.4,13.0,42.9,7.3
Hugo Lloris,Tottenham Hotspur,Carry,-0.0010497700000000002,10.7,48.2,14.3,55.2
Kieran Trippier,Tottenham Hotspur,Carry,0.0,43.5,75.7,47.5,75.0
Eric Dier,Tottenham Hotspur,Carry,0.0016982100000000003,49.3,65.4,54.6,66.1
